,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
892,0.025219941348973606,0.11059098888238736,0.1902795400581253,0.19029224523396887,0.06478745913935527,0.06509045659040873,0.023304501129414356,0.09754930566076021,0.20689655172413793,0.47685185185185186,0.35860655737704916,0.0,1.0,0.0,0.06159565916398714,0.65091641063672,0.8761722295048906,0.1206541628545288,0.20850243506493507,0.3729508196721311,1.0,0.7566100722960657,0.6761746781580181,0.5243384131307676,0.5617592172290311,0.5436319317489335,1.0,0
823,0.021700879765395895,0.12521942656524282,0.10300810443923814,0.10302158407877549,0.10286073644147184,0.09323250693979132,0.030631921106275137,0.15651223638971892,0.12315270935960591,0.4861111111111111,0.3463114754098361,0.0,1.0,0.0,0.053255627009646304,0.5487869477698909,0.994453967933851,0.14661482159194877,0.17359983766233766,0.28877679697351827,0.0,0.7977143793393001,0.7056002307886481,0.5295747528588537,0.49704947798456656,0.5493601462522851,1.0,0
130,0.6926686217008797,0.6945582211819777,0.016448045414642787,0.01644827788217151,0.0006354280623374582,0.0012443763759931081,0.0007713073659853452,0.0009160425993455014,0.45320197044334976,0.47685185185185186,0.2725409836065574,0.0,1.0,0.5192307692307693,0.24969855305466238,0.36020764911537245,0.6639104567913683,0.006747483989021043,0.6618303571428571,1.0,1.0,0.3470620763102382,0.25206447657855835,0.27616408763237604,0.6679275735108691,0.5219378427787934,0.16685584562996597,1
282,0.930791788856305,0.9350497366881217,0.016494863470973047,0.016497835693534173,0.002102808330003341,0.0046903417248971,0.0028648559308027104,0.002877795534598596,0.43349753694581283,0.37962962962962965,0.9528688524590164,0.0,1.0,1.0,0.10691318327974277,0.5938129039093124,0.300292427145306,0.008462946020128087,0.2837865259740259,0.9206599411517444,1.0,0.45224977983492737,0.31556741552774875,0.3968816775072205,0.849800776718616,0.49469835466179163,0.9399545970488082,1
423,0.4469208211143695,0.4505558806319485,0.1218893994734137,0.12188965304616556,0.0009629683006557356,0.0013400976356848855,0.0008264007492700127,0.001377514803517576,0.46798029556650245,0.4074074074074074,0.8790983606557377,1.0,0.0,0.15384615384615385,0.9247387459807074,0.23731327471130415,0.747907633356862,0.00651875571820677,0.7463474025974026,1.0,1.0,0.3834353943514859,0.2806245717788756,0.28273886397257375,0.6259141574620468,0.5174893357708714,0.23280363223609535,1
936,0.02404692082111437,0.1053247513165594,0.02816480793879518,0.02816777357865981,0.028358433833596458,0.01684694170575285,0.005894992011459424,0.038854510211398956,0.22167487684729065,0.41203703703703703,0.2725409836065574,0.0,1.0,0.0,0.060590836012861735,0.4045979446975316,0.33719874962186147,0.11848124428179321,0.8005275974025974,0.4259142496847415,0.0,0.6831466196981179,0.6686740470953085,0.3968816775072205,0.16830584556412972,0.49463741620962826,1.0,0
700,0.16011730205278593,0.17203042715038033,0.03759546330616704,0.03759528093598025,0.0006026740385056304,0.002680195271369771,0.0009365875158393477,0.0010030916653409442,0.5763546798029556,0.49074074074074076,0.2848360655737705,0.0,1.0,0.0,0.4016278135048232,0.6610869795529187,0.3949783200564687,0.019213174748398898,0.8308644480519481,0.5329970575872215,0.0,0.34245397013947204,0.3955501063791425,0.23481344072134688,0.1972058304332476,0.6008531383302864,0.33461975028376845,1
296,0.9319648093841643,0.9344645991808075,0.24534458492368336,0.24534476885874162,0.0005568184051410716,0.002967359050445104,0.0009916808991240153,0.0008471970545839918,0.5320197044334976,0.4166666666666667,0.9487704918032787,0.0,1.0,0.11538461538461539,0.10580787781350483,0.5794045979446976,0.747907633356862,0.006404391582799635,0.354301948051948,0.8340689365279529,1.0,0.3355725315911279,0.2806245717788756,0.28273886397257375,0.6259141574620468,0.5503960999390616,0.23280363223609535,1
215,0.6263929618768328,0.6313633703920422,0.12348113280679002,0.12348138548168863,0.0006485296718701893,0.0023930314922944386,0.0008814941325546802,0.00117468789156982,0.6305418719211823,0.5185185185185185,0.2848360655737705,1.0,0.0,0.11538461538461539,0.41639871382636656,0.613624324610658,0.9369769083392155,0.010864592863677951,0.5491071428571429,0.9382093316519546,1.0,0.3488438773629345,0.31556741552774875,0.28273886397257375,0.5313461441468705,0.6529555149299208,0.3163450624290579,1
16,0.7636363636363637,0.7630193095377413,0.19040041283694698,0.1904016753280022,0.000740240938599307,0.0015315401550684408,0.0015426147319706903,0.0012086793008881593,0.5665024630541872,0.4537037037037037,0.25614754098360654,0.0,1.0,0.0,0.06541398713826367,0.35925415827947876,0.20026217606130886,0.0033165599268069534,0.3235592532467532,1.0,1.0,0.36039486349765504,0.17208178572716457,0.34339117571089767,0.8998335602965654,0.5896404631322364,0.2036322360953462,1
453,0.6117302052785923,0.6448215330602691,0.3349754571851695,0.3349765575435893,0.006406687061505506,0.007466258255958648,0.002479202247810038,0.007980216654686276,0.11822660098522167,0.4444444444444444,0.26434426229508196,1.0,0.0,0.6153846153846154,0.37047829581993574,0.4708125860790338,0.43974992437229005,0.05146386093321134,0.7843952922077921,0.5887978142076503,0.0,0.5509656542486739,0.5402978615989326,0.3398220114119332,0.21959953598628135,0.449908592321755,0.9998864926220205,1
1078,0.02404692082111437,0.1240491515506144,0.24004874557424322,0.24005320333231558,0.0458621841693252,0.023930314922944385,0.0075477935099994495,0.06335153225336126,0.19704433497536947,0.4166666666666667,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.4449623900836953,0.38923061409700516,0.14592863677950593,0.689935064935065,0.47456914670029426,0.0,0.7258893644909579,0.7002993040279832,0.43179843614248475,0.19433096282846624,0.4987202925045704,1.0,0
692,0.21935483870967742,0.22118197776477472,0.023891874625596568,0.023891297076193887,0.00014411770486004205,0.0007657700775342204,0.00022037353313867004,0.0002515709380007047,0.6108374384236454,0.47685185185185186,0.2807377049180328,0.0,1.0,0.34615384615384615,0.5510450160771704,0.42377370484161464,0.6218614500352929,0.0050320219579139975,0.7970779220779222,1.0,0.0,0.22102525242181584,0.21712163282968522,0.16413459506422148,0.3106874464114591,0.6273613650213286,0.033257661748013596,1
363,0.0,0.00994733762434172,0.07050887923375039,0.07051971800557771,0.012754416880113723,0.006317603139657318,0.00887003470883147,0.01242342874279063,0.27586206896551724,0.28703703703703703,0.9426229508196722,1.0,0.0,0.15384615384615385,0.0,0.3905074690115478,0.13572653020066552,0.012580054894784996,0.2987012987012987,0.9026902059688945,1.0,0.6121203432527086,0.36825213659803113,0.5089111700753751,0.9321127755081455,0.3516758074344911,1.0,1
909,0.02287390029325513,0.10708016383850205,0.2140266090946935,0.21403237084005486,0.04189239648090768,0.03627835742318369,0.011845077406203514,0.0605358529997505,0.270935960591133,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.5207119398241339,0.5707371180800646,0.11916742909423604,0.3794642857142857,0.36265237494745695,0.0,0.7178405390460196,0.6740831560347627,0.45304905252776667,0.28511625561103543,0.5217550274223035,1.0,0
79,0.0011730205278592375,0.004095962551199532,0.009996017644847088,0.00999665666082368,0.0007074869147674792,0.0009572125969177754,0.0010467742824086827,0.0008704906599544274,0.3497536945812808,0.36574074074074076,0.9426229508196722,0.0,1.0,0.6153846153846154,0.0024115755627009644,0.4120139845322598,0.4453967933850963,0.00434583714547118,0.7463474025974026,1.0,1.0,0.3564421324267311,0.23554866395009197,0.30549228637847226,0.7772229787663287,0.4468616697135893,0.21316685584563,1
1002,0.02404692082111437,0.12287887653598596,0.13968130844299584,0.13968566165198024,0.0448926650639031,0.0225902172872595,0.007768167043138119,0.060537147088937746,0.18719211822660098,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.43288483949570933,0.3821720278309973,0.14398444647758463,0.7229099025974026,0.44493484657419086,0.0,0.7239846806070412,0.6984962677148319,0.4287928241012516,0.19080042366469965,0.48683729433272394,1.0,0
323,0.1126099706744868,0.12521942656524282,0.10288698991485883,0.10288781827899984,0.0015852947534604625,0.0035416866085957693,0.0013222411988320203,0.0026329538603715725,0.5566502463054187,0.47685185185185186,0.8709016393442623,1.0,0.0,0.11153846153846154,0.2335209003215434,0.6271850831655897,0.8836341635575276,0.016239707227813354,0.6618303571428571,0.9159310634720471,0.0,0.4273045650971798,0.40171649057012015,0.319745462230258,0.4416200131134312,0.5996953077391834,0.8612939841089671,1
1108,0.11906158357771261,0.19777647747220597,0.003953506849699212,0.003956566728303691,0.02182073067676364,0.01636833540729396,0.004738030962481406,0.02124730527494909,0.1724137931034483,0.26851851851851855,0.8995901639344263,0.0,1.0,0.0,0.24487540192926047,0.5513295899989406,0.3543410305535949,0.09366422689844464,0.8006290584415584,0.5530685161832702,0.0,0.6598398427099761,0.6642385777649563,0.39894803578556837,0.17688001210470572,0.3514929920780012,1.0,0
593,0.6363636363636364,0.6430661205383265,0.07803175924205354,0.07803155406285817,0.0006157756480383615,0.0022015889729108833,0.0008264007492700127,0.0007777476015351003,0.4236453201970443,0.41203703703703703,0.26844262295081966,1.0,0.0,1.0,0.37741157556270094,0.49443797012395385,0.5518806090551578,0.01338060384263495,0.7159090909090909,0.6059268600252207,0.0,0.34433817355151863,0.34412751072806613,0.23481344072134688,0.2756846724164019,0.45880560633759904,0.21316685584563,1
1020,0.02404692082111437,0.12170860152135751,0.15826815738796182,0.15827250011261307,0.043241862262778985,0.02574901885708816,0.0075477935099994495,0.059381956807789106,0.18719211822660098,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4488822968534803,0.38670969043057374,0.1422689844464776,0.6256087662337663,0.45933165195460274,0.0,0.7206463636922195,0.6966932314016805,0.4287928241012516,0.1930700559842639,0.4957952468007312,1.0,0
851,0.025219941348973606,0.1117612638970158,0.13133705761167316,0.13134874847186676,0.08552075622490223,0.053603905427395425,0.019833617982480303,0.1300570848622278,0.15763546798029557,0.47685185185185186,0.36270491803278687,0.0,1.0,0.0,0.06159565916398714,0.48341985379807184,0.9616819602702431,0.12214089661482157,0.25984172077922074,0.4091004623791509,1.0,0.7812890408995024,0.6782301395550107,0.5162843121140254,0.5189892570736874,0.5490554539914686,1.0,0
648,0.9835777126099706,0.9853715623171445,0.16758978550883652,0.16758969097602217,0.0005175135765428783,0.0011486551163013305,0.0006060272161313426,0.00038494839689956934,0.06896551724137931,0.23148148148148148,0.9528688524590164,1.0,0.0,0.11538461538461539,0.00472266881028939,0.40936539887699974,0.9160028234345063,0.005718206770356815,0.7825689935064934,1.0,1.0,0.3292235853114056,0.26699361725145154,0.25341066522647754,0.541836889090634,0.27629494210847044,0.14097616345062428,1
160,0.20175953079178885,0.20421299005266239,0.18302556169177409,0.18302513612483218,0.0002882354097200841,0.0007657700775342204,0.0003856536829926726,0.00041005372713214997,0.46798029556650245,0.4166666666666667,0.26024590163934425,1.0,0.0,0.15384615384615385,0.5105506430868167,0.38256171204576755,0.8879701522637895,0.005832570905763952,0.898538961038961,1.0,0.0,0.278903065926639,0.23554866395009197,0.21206001831544838,0.44378877288545926,0.5171237050578915,0.06617480136208855,1
316,0.9806451612903225,0.9994148624926857,0.00881629932354758,0.008835472820602576,0.03485683216183108,0.023260266105101943,0.021706793014159,0.03971102470813113,0.09359605911330049,0.38425925925925924,1.0,0.0,1.0,0.038461538461538464,0.0035168810289389067,0.4954974043860579,0.15296964807905616,0.024931381518755718,0.151075487012987,0.614228667507356,1.0,0.7014971224937022,0.46918610940824357,0.5630591495057177,0.9234881726938015,0.41121267519805,1.0,1
168,0.4217008797653959,0.540081919251024,0.37733927103399895,0.37733962225988615,0.010042383706838385,0.02268593854695128,0.006556112610875434,0.014943969389096728,0.47783251231527096,0.4398148148148148,0.26844262295081966,1.0,0.0,0.23076923076923078,0.6378617363344052,0.6479499947028288,0.08369466572552184,0.1734903934126258,0.8684050324675324,0.11548970155527533,0.0,0.590882093923444,0.7273809094515162,0.30025594665038624,0.04155948958490948,0.5373552711761121,1.0,1
1003,0.02287390029325513,0.12521942656524282,0.14053926342707204,0.1405436161521075,0.04284881397679705,0.02651478893462238,0.008759847942262134,0.05857806860467163,0.1921182266009852,0.4074074074074074,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.48140692870007423,0.36906322476555414,0.14901646843549862,0.6363636363636364,0.3891340899537621,0.0,0.7198476252892866,0.7038693159280228,0.4287928241012516,0.1842437080748474,0.49354052407068866,1.0,0
205,0.20234604105571846,0.20596840257460503,0.0657209473009189,0.06572163546579386,0.001100535200749412,0.0018187039341437733,0.0011018676656933501,0.0015747339956539309,0.4039408866995074,0.4166666666666667,0.2581967213114754,1.0,0.0,0.038461538461538464,0.512459807073955,0.27979658862167606,0.5198144600181507,0.007548032936870996,0.5168425324675325,1.0,1.0,0.39515022426116697,0.26699361725145154,0.3104703313217649,0.7400010087254755,0.5174893357708714,0.3001135073779796,1
537,0.06099706744868035,0.06553540081919251,0.18576566700580882,0.18576540105686262,0.0004258023098137606,0.0012443763759931081,0.0008264007492700127,0.0006584325784709801,0.5270935960591133,0.4166666666666667,0.26024590163934425,1.0,0.0,0.11538461538461539,0.15434083601286172,0.4679521135713529,0.8319048099223556,0.008462946020128087,0.7970779220779222,0.6059268600252207,0.0,0.31234767649046635,0.2806245717788756,0.23481344072134688,0.41574620467039897,0.5594149908592322,0.1246311010215664,1
1101,0.05102639296187683,0.1211234640140433,0.6277932289003268,0.6277960980516205,0.025535036979292908,0.019239973198047287,0.004903311112335409,0.03671676114668035,0.3497536945812808,0.4166666666666667,0.2725409836065574,0.0,1.0,0.0,0.12851688102893893,0.4186884203835152,0.41443985076131895,0.10258462946020128,0.6051136363636364,0.5563261874737284,0.0,0.6738280049972352,0.6463524575384948,0.40293986427783124,0.20699046754425784,0.5191346739792809,1.0,0
730,0.0,0.002925687536571094,0.0022917478864588805,0.002291746593746578,0.0003864974812155673,0.0007657700775342204,0.0006060272161313426,0.0009149210553832212,0.8275862068965517,0.7037037037037037,0.32786885245901637,0.0,1.0,0.0,0.0,0.46106579086767663,0.747907633356862,0.005718206770356815,0.898538961038961,1.0,1.0,0.3039916439674771,0.23554866395009197,0.25341066522647754,0.6259141574620468,0.8464960390006093,0.10896708286038591,0
367,0.0,0.005851375073142188,0.07923815015654637,0.07924970924069455,0.007736500429077712,0.007466258255958648,0.00887003470883147,0.00787134061773261,0.28078817733990147,0.2962962962962963,0.9426229508196722,1.0,0.0,0.15384615384615385,0.0,0.4855387223222799,0.08208127457900574,0.00777676120768527,0.16294642857142855,0.9611181168558217,1.0,0.5677186802383927,0.3047491976488406,0.5149693568459858,0.9589448731527715,0.3675198049969531,1.0,1
747,0.5085043988269795,0.5114101813926273,0.03330028940166524,0.033300351199689854,0.0006943853052347481,0.0008614913372259979,0.0006611205994160102,0.0014600776936638978,0.6059113300492611,0.6666666666666666,0.32786885245901637,0.0,1.0,0.0,0.7375401929260451,0.2593495073630681,0.8448119390944842,0.007319304666056726,1.0,1.0,1.0,0.35480369467712536,0.26699361725145154,0.2615586916195083,0.5774448983709084,0.7563680682510665,0.1566401816118048,0
845,0.02287390029325513,0.10942071386775892,0.12561445677113997,0.12562534504122524,0.08589415209658506,0.058964295970134965,0.020935485648173654,0.13004517924170514,0.1625615763546798,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.4418900307235937,0.9734798830291419,0.12248398902104299,0.23488230519480519,0.35729298024379996,0.0,0.7816781698650337,0.6782301395550107,0.5096156103975391,0.486558733040803,0.546617915904936,1.0,0
465,0.05806451612903226,0.0620245757753072,0.12453151725475034,0.12453128584631325,0.0004127007002810295,0.0012443763759931081,0.0005509338328466751,0.0005989907484701278,0.5024630541871922,0.4027777777777778,0.8627049180327869,1.0,0.0,0.11153846153846154,0.12067926045016078,0.43341455662676137,0.908339215488555,0.005946935041171088,0.7294034090909091,0.9044766708701135,0.0,0.30964425420361685,0.26699361725145154,0.23481344072134688,0.45397690018661424,0.5261425959780621,0.11157775255391598,1
728,0.2721407624633431,0.2750146284376829,0.0017591018411180505,0.0017590202670497203,0.00045855633364558836,0.001052933856609553,0.0006060272161313426,0.0011080854347328706,0.8275862068965517,0.7453703703703703,0.32786885245901637,0.0,1.0,0.0,0.6723271704180065,0.3660345375569446,0.908339215488555,0.00651875571820677,0.765827922077922,0.912463219840269,1.0,0.3187375837139288,0.25206447657855835,0.24453471716721067,0.5456700458970092,0.8651432053625837,0.11157775255391598,0
415,0.7624633431085044,0.7630193095377413,0.31985822106535333,0.3198578794784649,0.00036029426215010516,0.0008614913372259979,0.0004958404495620076,0.0005302314763211011,0.47783251231527096,0.41203703703703703,0.8668032786885246,1.0,0.0,0.11538461538461539,0.4165996784565917,0.30458735035491047,0.7983261066854896,0.0038883806038426346,0.7233157467532467,1.0,1.0,0.2979703852376759,0.21712163282968522,0.23481344072134688,0.6006960205779998,0.5335161486898233,0.07514188422247446,1
874,0.02404692082111437,0.11293153891164423,0.15737402115209165,0.15738642256181007,0.07473813157946453,0.07648128649373026,0.023800341578976366,0.11241140234061049,0.19704433497536947,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.058882636655948555,0.5954020553024686,0.9335484521528689,0.1256861848124428,0.18303571428571427,0.35445565363598147,1.0,0.7693079648555102,0.6823050016227327,0.5219198346913377,0.5330609774549856,0.5430834856794637,1.0,0
901,0.02287390029325513,0.10356933879461673,0.20601612829662375,0.2060196382698796,0.03445068226631642,0.017995596822054177,0.005839898628174757,0.04777121607458923,0.22660098522167488,0.4166666666666667,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.37080199173641276,0.39639003730967026,0.11424977127172918,0.7437094155844155,0.5089323245060949,0.0,0.7004526184283285,0.6675922253074177,0.412308920562613,0.1979119382660009,0.5006093845216332,1.0,0
551,0.07565982404692081,0.09245172615564658,0.03325387425459772,0.0332545807332606,0.0018800809679469122,0.005934718100890208,0.0019833617982480305,0.002925935652364163,0.5369458128078818,0.4444444444444444,0.26844262295081966,0.0,1.0,0.5192307692307693,0.19091639871382637,0.6176501748066532,0.63335686195422,0.026075022872827078,0.5085227272727272,0.5456073980664145,0.0,0.44235771192168266,0.43903934225235297,0.3104703313217649,0.31643718162102186,0.5621572212065813,0.9219069239500568,1
538,0.03167155425219941,0.04154476301930954,0.18834920178034323,0.1883542527733639,0.005476472784681598,0.00622188187996554,0.0043523772794887335,0.0073497364026598195,0.4433497536945813,0.37962962962962965,0.26844262295081966,1.0,0.0,0.11538461538461539,0.07988344051446945,0.5031253310732069,0.270243017041444,0.016010978956999083,0.3033685064935065,0.9474569146700293,1.0,0.537038933377025,0.36825213659803113,0.44163711930870925,0.8648307863015081,0.4847653869591712,0.9997729852440409,1
528,0.7079178885630498,0.716793446459918,0.11539877299624762,0.11539943313921981,0.00191283499177874,0.006413324399349095,0.0022037353313867003,0.0030548269354139066,0.5714285714285714,0.4212962962962963,0.7684426229508197,0.0,1.0,0.0,0.4679461414790997,0.38521029770102766,0.9542200262176062,0.013952424519670631,0.3088474025974025,0.48738965952080704,0.0,0.443873266840068,0.37553640330316257,0.3104703313217649,0.476925404751097,0.576782449725777,0.708967082860386,1
385,0.6240469208211143,0.6290228203627852,0.03222500516126765,0.032228613165342826,0.0027316855875744333,0.0036374078682875465,0.003250509613795383,0.003826966817137606,0.47783251231527096,0.37962962962962965,0.2581967213114754,0.0,1.0,0.11538461538461539,0.4069533762057878,0.5402055302468483,0.25703337702934353,0.010978956999085087,0.36586850649350644,0.9474569146700293,1.0,0.4753927130481086,0.31556741552774875,0.412308920562613,0.8714379381651284,0.5062157221206581,0.9721906923950057,1
968,0.02287390029325513,0.1088355763604447,0.06390753329118365,0.06391136516943252,0.03809292971641566,0.020101464535273283,0.007162139827006776,0.05164623673687992,0.2413793103448276,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.37927746583324506,0.39235655944338005,0.12545745654162851,0.7080965909090909,0.4304329550231189,0.0,0.7093821041636799,0.677220439219646,0.4175217789466269,0.19589448731527714,0.4894576477757465,1.0,0
315,0.029912023460410556,0.03510825043885313,0.05274372343921413,0.052745627651292544,0.0019324874060778366,0.00545611180243132,0.0023139220979560356,0.002978907036428783,0.541871921182266,0.4166666666666667,0.2581967213114754,0.0,1.0,0.11538461538461539,0.0757636655948553,0.3871172793728149,0.3557527478067964,0.00926349496797804,0.2089082792207792,0.8289197141656158,1.0,0.4447948880742212,0.29313764379214596,0.3654401577946322,0.8220608261461644,0.5567946374162096,0.7175936435868331,1
86,0.0035190615835777126,0.0076067875950848445,0.031884788579810926,0.031885737576158875,0.0009367650815902734,0.001052933856609553,0.0012671478155473527,0.001481214483722256,0.5467980295566502,0.4537037037037037,0.9426229508196722,0.0,1.0,0.6153846153846154,0.007134244372990354,0.47759296535649964,0.45376625995764847,0.005718206770356815,0.843851461038961,1.0,1.0,0.3810186986708174,0.26699361725145154,0.324089510883603,0.7730367680435769,0.5712370505789153,0.3604994324631101,1
96,0.787683284457478,0.7881802223522528,0.00322343526561632,0.003223352865557555,0.0003537434573837396,0.0008614913372259979,0.0005509338328466751,0.00047268764379487685,0.4433497536945813,0.37037037037037035,0.2766393442622951,1.0,0.0,0.11538461538461539,0.016177652733118972,0.38521029770102766,0.725017646465665,0.0050320219579139975,0.7233157467532467,1.0,1.0,0.2963933889036804,0.21712163282968522,0.24453471716721067,0.6373631916074041,0.48641072516758077,0.08444948921679907,1
261,0.6586510263929619,0.66296079578701,0.891210953458984,0.8912106119148744,0.0009236634720575423,0.0017229826744519958,0.0007162139827006776,0.0013836401590038756,0.4729064039408867,0.4166666666666667,0.2766393442622951,0.0,1.0,0.0,0.3319935691318328,0.28647102447293143,1.0,0.010064043915827997,0.6956168831168831,1.0,0.5,0.379769389886743,0.3047491976488406,0.26911968441073564,0.4998234730418117,0.5416209628275442,0.23950056753688992,1
597,0.6967741935483871,0.7009947337624342,0.010922386621736375,0.010921735806260062,0.00020962575252369753,0.0011486551163013305,0.00022037353313867004,0.00035673725261759734,0.5960591133004927,0.49074074074074076,0.2848360655737705,0.0,1.0,0.07692307692307693,0.24125803858520903,0.41625172158067597,0.279721690027226,0.010064043915827997,1.0,0.7898276586801177,0.0,0.2520122063612346,0.3047491976488406,0.14138117265832295,0.1395571695163161,0.6133455210237659,0.04903518728717367,1
837,0.025219941348973606,0.11117612638970158,0.11617171412588594,0.1161837358676634,0.07930404250162132,0.05858141093136786,0.01972343121591097,0.12101649152751182,0.16748768472906403,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.06159565916398714,0.5350143023625384,0.9315317132197237,0.12145471180237877,0.23488230519480519,0.42328709541824294,1.0,0.7745919265979888,0.677220439219646,0.5188202972738158,0.5340697029303475,0.5509445460085314,1.0,0
680,0.9096774193548387,0.919836161497952,0.16640337889377554,0.16640320444837362,0.0009236634720575423,0.0032545228295204364,0.0013222411988320203,0.0014486897088161292,0.5369458128078818,0.4537037037037037,0.9036885245901639,1.0,0.0,0.23076923076923078,0.11083199356913183,0.5085284458099375,0.4353130987193708,0.015439158279963403,0.689935064935065,0.41151744430432957,0.0,0.379769389886743,0.3955501063791425,0.24453471716721067,0.21738033994048517,0.56672760511883,0.381044267877412,1
1061,0.02287390029325513,0.12170860152135751,0.21946072690310564,0.2194650351107021,0.03999921390342804,0.02842921412845793,0.008153820726130792,0.054786042195589676,0.19704433497536947,0.4074074074074074,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.5011124059752092,0.3821720278309973,0.14421317474839887,0.5724431818181819,0.42171080285834384,0.0,0.7137239642001352,0.6984962677148319,0.4287928241012516,0.19080042366469965,0.4945155393053016,1.0,0
683,0.32082111436950145,0.3417203042715038,0.1674384527897518,0.1674405340510916,0.00562059048954164,0.0052646692830477645,0.002369015481240703,0.008189255194732816,0.4482758620689655,0.4398148148148148,0.985655737704918,1.0,0.0,0.23076923076923078,0.6435892282958199,0.4896705159444857,0.9507915700312595,0.02573193046660567,0.7151988636363636,0.8806221101303068,0.0,0.5393532266983431,0.4730446071183874,0.373611665531735,0.47521057144298184,0.5262035344302255,0.9997729852440409,1
662,0.46392961876832844,0.48507899356348744,0.33017995055819854,0.3301790390764551,0.00037339587168283626,0.0038288503876711018,0.0003856536829926726,0.0006065827383686401,0.47783251231527096,0.5231481481481481,0.9487704918032787,1.0,0.0,0.11538461538461539,0.9406149517684889,0.5634071405869266,0.06362811334072804,0.02664684354986276,1.0,0.3432114333753678,0.0,0.3010219755463166,0.4768309833760052,0.1120294925681546,0.03147223483129067,0.5868372943327239,0.13269012485811577,1
231,0.45513196480938417,0.47630193095377416,0.035555211381509785,0.035558172852649964,0.007991981814965968,0.007179094476883315,0.0029199493140873783,0.009661669871981795,0.17733990147783252,0.36574074074074076,0.875,1.0,0.0,0.15384615384615385,0.9428255627009646,0.4303421972666596,0.8559040032267823,0.027333028362305577,0.5387581168831169,0.9026902059688945,1.0,0.5706064267720729,0.4768309833760052,0.3968816775072205,0.571896908256418,0.43662400975015236,1.0,1
432,0.42639296187683284,0.4300760678759509,0.0467938817744962,0.04679611166994594,0.0018800809679469122,0.003158801569828659,0.002148641948102033,0.0025863666496307013,0.3694581280788177,0.4027777777777778,0.3012295081967213,0.0,1.0,0.0,0.928758038585209,0.42154889289119607,0.2941413733992135,0.008234217749313814,0.33329951298701294,1.0,1.0,0.44235771192168266,0.2806245717788756,0.37619461337966986,0.8528773894184697,0.49731870810481416,0.7342792281498298,1
602,0.3225806451612903,0.32416617905207723,0.19499108039474147,0.19499145389644867,0.0007009361100011137,0.0012443763759931081,0.0009365875158393477,0.0010643452202039416,0.5073891625615764,0.4537037037037037,0.985655737704918,1.0,0.0,0.23076923076923078,0.6471061093247589,0.2575484691174913,0.43974992437229005,0.003659652333028362,0.5264813311688312,1.0,1.0,0.35562291355192827,0.21712163282968522,0.2947613121375068,0.780047410097342,0.549116392443632,0.15811577752553913,1
629,0.06510263929618769,0.06787595084844938,0.004959571278758253,0.004960938371920335,0.0007795457671975002,0.0023930314922944386,0.0017078948818246929,0.0017016410086165635,0.7438423645320197,0.6388888888888888,0.2581967213114754,0.0,1.0,0.23076923076923078,0.16489147909967847,0.5682805381926052,0.3045275789049108,0.005832570905763952,0.3235592532467532,0.9015342580916351,1.0,0.3649210477809409,0.23554866395009197,0.34339117571089767,0.8476824532203561,0.7851919561243145,0.3549375709421112,1
715,0.7642228739002933,0.7840842598010532,0.0021423491318352953,0.002143395486886963,0.0029478621448644966,0.004020292907054657,0.0013773345821166878,0.0036610645833326143,0.32019704433497537,0.37037037037037035,0.2848360655737705,0.0,1.0,0.5192307692307693,0.032355305466237945,0.5922237525161563,0.6065342341433901,0.032593778591033844,0.9308035714285714,0.9595418242959227,0.0,0.48213078829336226,0.4730446071183874,0.32824570878437076,0.30302113279870885,0.448933577087142,0.9909194097616345,1
317,0.02287390029325513,0.024575775307197192,0.09094886904175768,0.09094889832179523,0.0003275402383182774,0.001052933856609553,0.0006611205994160102,0.0004484450396871272,0.42857142857142855,0.41203703703703703,0.944672131147541,1.0,0.0,0.07692307692307693,0.04642282958199357,0.45407352473779,0.5346374911767672,0.0029734675205855443,0.5317573051948052,1.0,1.0,0.28979867696151723,0.1962064115971296,0.2615586916195083,0.7325868764815656,0.4981109079829372,0.08796821793416572,1
